row_id,CustomerID,Title,FirstName,MiddleName,LastName,Country,EmailAddress,Phone,LastUpdated
800,30045,Ms.,Ruth,J.,Suffin,AUS,ruth2@adventure-works.com,924-555-0195,10/20/2024
801,30046,Ms.,Elizabeth,J.,Sullivan,AUS,elizabeth4@adventure-works.com,306-555-0112,10/20/2024
802,30047,Mr.,Michael,,Sullivan,AUS,michael24@adventure-works.com,323-555-0113,10/20/2024
803,30048,Ms.,Marcia,J.,Sultan,AUS,marcia0@adventure-works.com,613-555-0116,10/20/2024
804,30050,Mr.,Krishna,,Sunkammurali,AUS,krishna1@adventure-works.com,1 (11) 500 555-0177,10/20/2024
805,30051,Mr.,Brad,,Sutton,AUS,brad0@adventure-works.com,688-555-0115,10/20/2024
806,30052,Mr.,Abraham,L.,Swearengin,AUS,abraham0@adventure-works.com,926-555-0136,10/20/2024
807,30053,Ms.,Katherine,K.,Swan,AUS,katherine1@adventure-works.com,421-555-0192,10/20/2024
808,30055,Ms.,Julie,,Taft-Rider,AUS,julie1@adventure-works.com,145-555-0194,10/20/2024
809,30056,Mr.,Clarence,R.,Tatman,AUS,clarence0@adventure-works.com,787-555-0128,10/20/2024
810,30058,Mr.,Mike,M.,Taylor,AUS,mike6@adventure-works.com,204-555-0189,10/20/2024
811,30061,Mr.,Chad,J.,Tedford,AUS,chad1@adventure-works.com,588-555-0128,10/20/2024
812,30063,Ms.,Vanessa,J.,Tench,AUS,vanessa0@adventure-works.com,785-555-0163,10/20/2024
813,30064,Ms.,Judy,J.,Thames,AUS,judy3@adventure-works.com,799-555-0118,10/20/2024
814,30067,Ms.,Phyllis,A.,Thomas,AUS,phyllis2@adventure-works.com,667-555-0112,10/20/2024
815,30069,Mr.,Donald,M.,Thompson,AUS,donald1@adventure-works.com,273-555-0111,10/20/2024
816,30070,Ms.,Kendra,N.,Thompson,AUS,kendra0@adventure-works.com,464-555-0188,10/20/2024
817,30071,Mr.,Daniel,P.,Thompson,AUS,daniel2@adventure-works.com,247-555-0197,10/20/2024
818,30072,Ms.,Andrea,A.,Thomsen,AUS,andrea1@adventure-works.com,1 (11) 500 555-0120,10/20/2024
819,30074,Ms.,Yuping,,Tian,AUS,yuping0@adventure-works.com,744-555-0123,10/20/2024
820,30076,Ms.,Diane,,Tibbott,AUS,diane5@adventure-works.com,847-555-0184,10/20/2024
821,30080,Ms.,Delia,B.,Toone,AUS,delia0@adventure-works.com,328-555-0192,10/20/2024
822,30083,Mr.,Glenn,J.,Track,AUS,glenn0@adventure-works.com,907-555-0170,10/20/2024
823,30087,Mr.,Billy,J.,Trent,AUS,billy0@adventure-works.com,882-555-0115,10/20/2024
824,30089,Mr.,Michael John,R.,Troyer,AUS,michaeljohn0@adventure-works.com,308-555-0175,10/20/2024
825,30090,Ms.,Christie,J.,Trujillo,AUS,christie0@adventure-works.com,686-555-0180,10/20/2024
826,30093,Ms.,Phyllis,B.,Tuffield,AUS,phyllis3@adventure-works.com,277-555-0182,10/20/2024
827,30094,Mr.,Sairaj,,Uddin,AUS,sairaj1@adventure-works.com,767-555-0193,10/20/2024
828,30095,Mr.,Sunil,,Uppal,AUS,sunil0@adventure-works.com,184-555-0187,10/20/2024
829,30098,Ms.,Esther,K.,Valle,AUS,esther0@adventure-works.com,481-555-0131,10/20/2024
830,30100,Mr.,Jessie,E.,Valerio,AUS,jessie0@adventure-works.com,103-555-0179,10/20/2024
831,30102,Mr.,Roger,,Van Houten,AUS,roger2@adventure-works.com,1 (11) 500 555-0110,10/20/2024
832,30104,Ms.,Rose,M.,Vandenouer,AUS,rose1@adventure-works.com,1 (11) 500 555-0140,10/20/2024
833,30105,Mr.,Gregory,T.,Vanderbout,AUS,gregory1@adventure-works.com,684-555-0134,10/20/2024
834,30106,Mr.,Michael,,Vanderhyde,AUS,michael25@adventure-works.com,918-555-0141,10/20/2024
835,30107,Ms.,Margaret,J.,Vanderkamp,AUS,margaret2@adventure-works.com,265-555-0143,10/20/2024
836,30108,Ms.,Kara,N.,Vanderlinden,AUS,kara0@adventure-works.com,680-555-0160,10/20/2024
837,30109,Mr.,Nieves,J.,Vargas,AUS,nieves0@adventure-works.com,371-555-0184,10/20/2024
838,30110,Mr.,Gary,T,Vargas,AUS,gary6@adventure-works.com,112-555-0176,10/20/2024
839,30111,Mr.,Ranjit,Rudra,Varkey Chudukatil,AUS,ranjit1@adventure-works.com,810-555-0160,10/20/2024
840,30112,Ms.,Patricia,M.,Vasquez,AUS,patricia2@adventure-works.com,490-555-0132,10/20/2024
841,30113,Mr.,Raja,D.,Venugopal,AUS,raja0@adventure-works.com,1 (11) 500 555-0195,10/20/2024
842,30115,Ms.,Dora,P.,Verdad,AUS,dora0@adventure-works.com,155-555-0140,10/20/2024
843,30116,Ms.,Wanda,F.,Vernon,AUS,wanda0@adventure-works.com,433-555-0168,10/20/2024
844,30117,Mr.,Robert,R.,Vessa,AUS,robert13@adventure-works.com,560-555-0171,10/20/2024
